fun,nit,nfev,status,success,message,x,final_simplex
1.4361859436633297,1,3,0,True,Optimization terminated successfully.,[1.5391669  2.99624653],"(array([[1.5391669 , 2.99624653],
       [1.61612524, 2.85356813],
       [1.5391669 , 2.85356813]]), array([1.43618594, 1.46711392, 1.54470647]))"
1.4361859436633297,1,3,0,True,Optimization terminated successfully.,[1.5391669  2.99624653],"(array([[1.5391669 , 2.99624653],
       [1.61612524, 2.85356813],
       [1.5391669 , 2.85356813]]), array([1.43618594, 1.46711392, 1.54470647]))"
1.0129632567162845,9,15,0,True,Optimization terminated successfully.,[1.86623987 3.10325534],"(array([[1.86623987, 3.10325534],
       [1.98167738, 3.17459454],
       [1.91433883, 3.22809894]]), array([1.01296326, 1.07509853, 1.08538281]))"
0.9879535511610347,14,24,0,True,Optimization terminated successfully.,[1.87706213 3.14561299],"(array([[1.87706213, 3.14561299],
       [1.87879069, 3.12067214],
       [1.90562089, 3.13056488]]), array([0.98795355, 1.00497918, 1.01259081]))"
0.9666961106050338,21,37,0,True,Optimization terminated successfully.,[1.84721664 3.1389048 ],"(array([[1.84721664, 3.1389048 ],
       [1.84877228, 3.14437422],
       [1.83963043, 3.13980449]]), array([0.96669611, 0.96785538, 0.9710344 ]))"
0.9629329220336825,26,47,0,True,Optimization terminated successfully.,[1.84484422 3.14154932],"(array([[1.84484422, 3.14154932],
       [1.84593491, 3.1420991 ],
       [1.84460857, 3.14265946]]), array([0.96293292, 0.96371675, 0.96420832]))"
0.9628198680792208,31,57,0,True,Optimization terminated successfully.,[1.84531443 3.14157271],"(array([[1.84531443, 3.14157271],
       [1.84539956, 3.14166603],
       [1.84484422, 3.14154932]]), array([0.96281987, 0.96293016, 0.96293292]))"
0.9626607936085205,34,62,0,True,Optimization terminated successfully.,[1.84510061 3.14158434],"(array([[1.84510061, 3.14158434],
       [1.84518623, 3.1415552 ],
       [1.84501548, 3.14149103]]), array([0.96266079, 0.96274807, 0.96277781]))"
0.9626352332711365,40,74,0,True,Optimization terminated successfully.,[1.8450674  3.14159827],"(array([[1.8450674 , 3.14159827],
       [1.84506188, 3.14157842],
       [1.84508154, 3.14158988]]), array([0.96263523, 0.96263971, 0.96264228]))"
0.96262667796175,45,84,0,True,Optimization terminated successfully.,[1.84506031 3.14159083],"(array([[1.84506031, 3.14159083],
       [1.84506037, 3.14159522],
       [1.84506497, 3.1415914 ]]), array([0.96262668, 0.96262743, 0.96262935]))"
0.9626260335029297,49,92,0,True,Optimization terminated successfully.,[1.84506093 3.14159337],"(array([[1.84506093, 3.14159337],
       [1.8450608 , 3.14159179],
       [1.84506164, 3.14159215]]), array([0.96262603, 0.96262608, 0.96262632]))"
0.9626250044751379,53,100,0,True,Optimization terminated successfully.,[1.84506037 3.14159261],"(array([[1.84506037, 3.14159261],
       [1.84506009, 3.14159244],
       [1.84506008, 3.14159301]]), array([0.962625  , 0.96262516, 0.9626253 ]))"
0.9626248632472536,58,110,0,True,Optimization terminated successfully.,[1.84506019 3.14159268],"(array([[1.84506019, 3.14159268],
       [1.8450602 , 3.14159261],
       [1.84506027, 3.14159264]]), array([0.96262486, 0.96262489, 0.96262491]))"
0.9626248479051495,63,120,0,True,Optimization terminated successfully.,[1.8450602  3.14159265],"(array([[1.8450602 , 3.14159265],
       [1.8450602 , 3.14159267],
       [1.84506021, 3.14159265]]), array([0.96262485, 0.96262486, 0.96262486]))"
0.9626248395504504,67,127,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159266],
       [1.84506019, 3.14159266]]), array([0.96262484, 0.96262484, 0.96262484]))"
0.9626248343200754,75,143,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.962624833775881,79,150,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248336235594,83,158,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335986217,89,170,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335952741,94,180,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335915435,99,189,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.962624833590384,105,201,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901997,110,211,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901726,115,221,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901701,118,227,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901677,122,235,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,126,243,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,129,251,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,129,251,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
