nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
1,3,1,0,0,0,2.032353790894285,[ 0.69714733 -1.13535196],[ 0.50642884 -0.60847384],"[array([1.90875323, 0.23239286])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.19071849,  0.52687812])]",tr_interior_point,[1.90875323 0.23239286],0.6084738401322829,0.0,0.0054972171783447266,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
37,129,43,0,46,1,0.007210772500226469,[-1.00409353  1.00306963],[-0.55456822  0.69235031],"[array([1.56668161, 1.57387921])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44952532, -0.31071933])]",tr_interior_point,[1.56668161 1.57387921],0.6923503072819863,0.0,0.2218625545501709,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,37,True,`xtol` termination condition is satisfied.
43,150,50,0,56,1,0.003045787338282576,[ 1.00239216 -1.00064304],[ 0.55363191 -0.6897953 ],"[array([1.5731929 , 1.57015019])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44876025,  0.31084774])]",tr_interior_point,[1.5731929  1.57015019],0.6897953041276348,0.0,0.25612640380859375,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,43,True,`xtol` termination condition is satisfied.
60,198,66,0,77,4,0.0007773345065511033,[1.00024379 1.00053307],[0.55244705 0.68999828],"[array([1.57104027, 1.57132955])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44779674, -0.3105348 ])]",tr_interior_point,[1.57104027 1.57132955],0.6899982797899746,0.0,0.3222482204437256,0.010000000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,60,True,`xtol` termination condition is satisfied.
72,234,78,0,94,2,0.0024929155025953716,[ 1.0023427  -1.00014161],[ 0.55360466 -0.68956825],"[array([1.5731421 , 1.57065194])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44873804,  0.31057335])]",tr_interior_point,[1.5731421  1.57065194],0.6895682520873219,0.0,0.34795284271240234,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,72,True,`xtol` termination condition is satisfied.
100,324,108,0,104,2,0.00011427560374229005,[1.00003926 1.00007503],[0.5523341  0.68957418],"[array([1.57083559, 1.57087134])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44770516, -0.31050084])]",tr_interior_point,[1.57083559 1.57087134],0.6895741816007217,0.0,0.450542688369751,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,100,True,`xtol` termination condition is satisfied.
126,432,144,0,141,2,4.2449763209785016e-05,[-1.00000255  1.0000399 ],[-0.55231382  0.68954166],"[array([1.57079375, 1.5708362 ])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768872, -0.31049824])]",tr_interior_point,[1.57079375 1.5708362 ],0.6895416605428455,0.0,0.5956976413726807,0.00031250000000000006,1.0,2.048000000000001e-09,2.048000000000001e-09,2,126,True,`xtol` termination condition is satisfied.
155,504,168,0,186,2,1.8721748176940025e-05,[1.00001324 1.00000551],[0.55231973 0.68950983],"[array([1.57080955, 1.57080183])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44769351, -0.31049568])]",tr_interior_point,[1.57080955 1.57080183],0.6895098273235969,0.0,0.6635098457336426,7.91960741935703e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,155,True,`xtol` termination condition is satisfied.
179,573,191,0,261,2,5.261209798128268e-06,[-1.00000494  1.00000033],[-0.55231515  0.68950503],"[array([1.57079138, 1.57079664])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.4476898, -0.3104953])]",tr_interior_point,[1.57079138 1.57079664],0.689505030845704,0.0,0.7651846408843994,1.9423272087911308e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,179,True,`xtol` termination condition is satisfied.
222,744,248,0,328,2,5.261209798128268e-06,[-1.00000494  1.00000033],[-0.55231515  0.68950503],"[array([1.57079138, 1.57079664])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.4476898, -0.3104953])]",tr_interior_point,[1.57079138 1.57079664],0.689505030845704,0.0,0.9456634521484375,6.4676963851875744e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,222,True,`xtol` termination condition is satisfied.
235,774,258,0,286,2,1.7889673964434704e-07,[ 1.00000013 -1.00000005],[ 0.55231249 -0.68950475],"[array([1.57079645, 1.57079627])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768764,  0.31049529])]",tr_interior_point,[1.57079645 1.57079627],0.689504751409977,0.0,0.9647884368896484,1.370187820432162e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,235,True,`xtol` termination condition is satisfied.
270,900,300,0,383,2,2.778787796808931e-07,[-1.00000027  0.94286641],[-0.55231256  0.65011085],"[array([1.57079605, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.4476877 , -0.29275556])]",tr_interior_point,[1.57079605 1.57079633],0.6501108499837092,0.0,1.1071662902832031,4.16196456239705e-07,1.0,2.048000000000001e-09,2.048000000000001e-09,2,270,True,`xtol` termination condition is satisfied.
217,705,235,0,316,2,4.324568316677792e-09,[1.00000001 0.64803107],[0.55231242 0.44682048],"[array([1.57079633, 1.57079632])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768759, -0.20121058])]",tr_interior_point,[1.57079633 1.57079632],0.5523124223899639,0.0,0.9321937561035156,1.1182302677586038e-07,1.0,2.048000000000001e-09,2.048000000000001e-09,2,217,True,`xtol` termination condition is satisfied.
226,735,245,0,318,2,3.452957697554904e-09,[0.9812959  1.00000001],[0.54198191 0.68950474],"[array([1.57079633, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.43931399, -0.31049527])]",tr_interior_point,[1.57079633 1.57079633],0.6895047411714507,0.0,1.0196125507354736,1.9050188119878613e-08,1.0,2.048000000000001e-09,2.048000000000001e-09,2,226,True,`xtol` termination condition is satisfied.
195,612,204,0,283,2,3.452957697554904e-09,[0.9812959  1.00000001],[0.54198191 0.68950474],"[array([1.57079633, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.43931399, -0.31049527])]",tr_interior_point,[1.57079633 1.57079633],0.6895047411714507,0.0,0.8800511360168457,5.0000000000000026e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,195,True,`xtol` termination condition is satisfied.
227,738,246,0,288,2,3.106378907280301e-09,[0.75566005 0.97891339],[0.41736043 0.67496541],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.33829962, -0.30394798])]",tr_interior_point,[1.57079632 1.57079633],0.674965411002808,0.0,0.9729461669921875,1.6789849334313102e-09,1.0,2.048000000000001e-09,2.048000000000001e-09,2,227,True,`xtol` termination condition is satisfied.
254,819,273,0,318,2,2.787495124544676e-09,[0.76665907 0.99516161],[0.42343532 0.68616864],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34322374, -0.30899297])]",tr_interior_point,[1.57079632 1.57079633],0.6861686354207643,0.0,1.0533950328826904,2.53701861937063e-10,1.0,2.048000000000001e-09,2.048000000000001e-09,2,254,True,`xtol` termination condition is satisfied.
278,900,300,0,323,2,2.7078942430760557e-09,[0.77007681 1.00000002],[0.42532298 0.68950475],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34475383, -0.31049528])]",tr_interior_point,[1.57079632 1.57079633],0.6895047460861079,0.0,1.142758846282959,1.0006619576224989e-10,1.0,2.048000000000001e-09,2.048000000000001e-09,2,278,True,`xtol` termination condition is satisfied.
328,1032,344,0,443,2,2.7078942430760557e-09,[0.77007681 1.00000002],[0.42532298 0.68950475],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34475383, -0.31049528])]",tr_interior_point,[1.57079632 1.57079633],0.6895047460861079,0.0,1.3140692710876465,1.7341659896527e-11,1.0,2.048000000000001e-09,2.048000000000001e-09,2,328,True,`xtol` termination condition is satisfied.
351,1128,376,0,404,2,2.702221001603138e-09,[0.7691991 1.       ],[0.42483822 0.68950473],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34436089, -0.31049527])]",tr_interior_point,[1.57079632 1.57079633],0.6895047330758195,0.0,1.4877848625183105,6.852300076695434e-12,1.0,2.048000000000001e-09,2.048000000000001e-09,2,351,True,`xtol` termination condition is satisfied.
362,1143,381,0,434,2,2.7021554732177743e-09,[0.76913097 0.99998159],[0.42480059 0.68949204],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34433039, -0.31048955])]",tr_interior_point,[1.57079632 1.57079633],0.6894920395433141,0.0,1.468524694442749,1.0995397576910658e-12,1.0,2.048000000000001e-09,2.048000000000001e-09,2,362,True,`xtol` termination condition is satisfied.
382,1218,406,0,442,2,2.7018769453122682e-09,[0.76914611 1.00000002],[0.42480895 0.68950474],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34433716, -0.31049527])]",tr_interior_point,[1.57079632 1.57079633],0.689504742833222,0.0,1.4983699321746826,4.492916103462145e-13,1.0,2.048000000000001e-09,2.048000000000001e-09,2,382,True,`xtol` termination condition is satisfied.
389,1212,404,0,434,2,2.7018465242927034e-09,[0.76913948 0.99999948],[0.42480528 0.68950437],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34433419, -0.31049511])]",tr_interior_point,[1.57079632 1.57079633],0.6895043716477104,0.0,1.630871057510376,9.840302502142209e-14,1.0,2.048000000000001e-09,2.048000000000001e-09,2,389,True,`xtol` termination condition is satisfied.
388,1218,406,0,416,2,2.7018465242927034e-09,[0.76913948 0.99999948],[0.42480528 0.68950437],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34433419, -0.31049511])]",tr_interior_point,[1.57079632 1.57079633],0.6895043716477104,0.0,1.5930533409118652,2.1973407500842575e-14,1.0,2.048000000000001e-09,2.048000000000001e-09,2,388,True,`xtol` termination condition is satisfied.
435,1362,454,0,502,2,2.7018465242927034e-09,[0.76913948 0.99999948],[0.42480528 0.68950437],"[array([1.57079632, 1.57079633])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.34433419, -0.31049511])]",tr_interior_point,[1.57079632 1.57079633],0.6895043716477104,0.0,1.747854471206665,3.79279692258044e-15,1.0,2.048000000000001e-09,2.048000000000001e-09,2,435,True,`xtol` termination condition is satisfied.
