Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16,17,18,19
Case1,1.9634954084936207,2.1598449493429825,0.4123340357836604,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.49809886172993434+0j),(0.778107264158752+0j),(-0.3826834323650897-1.208761269633275e-18j),(1.7+0j),(0.9+0j),(1.5+0j),(0.49809886172993434+0j),(0.778107264158752+0j),(-0.3826834323650897-1.208761269633275e-18j),0.47711285145310445,1.9634954084936207,2.572178985126643,0.9783586862729281
Case1,2.1353012567368124,2.012582793705961,0.4147884065343934,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.5534038755625005+0j),(0.6383742610941844+0j),(-0.5349976198870972-1.2231326973944221e-17j),(1.3+0j),(0.9+0j),(0.9+0j),(0.5257513686462174+0j),(0.7082407626264682+0j),(-0.45884052612609344-6.720044121788748e-18j),0.30393408949090134,2.0493983326152163,2.4997750926834987,0.9927908613155253
Case1,2.0371264863121317,1.718058482431918,0.3755184983645211,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.7739200602389167+0j),(0.44597913920497245+0j),(-0.4496113296546067+3.1458404025947084e-17j),(0.9+0j),(1.2+0j),(1+0j),(0.6084742658437838+0j),(0.6208202214859695+0j),(-0.45576412730226457+6.006105260789862e-18j),0.13636970972929763,2.045307717180855,2.3643757220544788,0.9945169482787157
Case1,2.0371264863121317,1.8162332528565992,0.3853359754069892,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.7213428604775134-5.551115123125783e-17j),(0.5267960989646139+0j),(-0.4496113296546068+7.830619270604565e-18j),(0.7+0j),(0.8+0j),(0.8+0j),(0.6366914145022162-1.3877787807814457e-17j),(0.5973141908556306+0j),(-0.4542259278903501+6.462233763243538e-18j),0.08618472985244086,2.043262409463674,2.323674098606756,0.9993063577283592
Case1,1.7426021750380885,2.405281875404685,0.4147884050442774,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.3113588548777236+0j),(0.9347875138665166+0j),(-0.17096188876030127-9.673548801490882e-18j),(1+0j),(0.3+0j),(1.4+0j),(0.5716249025773177-1.1102230246251566e-17j),(0.6648088554578079+0j),(-0.39757312006434037+3.2350772502966546e-18j),0.27539871420552636,1.983130362578557,2.4229533349751975,0.9100062276742873
Case1,1.718058482431918,1.4726215563702154,0.3190680053703295,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.9651416274337622-2.7755575615628914e-17j),(0.21672980150550072+0j),(-0.14673047445536158+1.2621285068962601e-18j),(0.2+0j),(0.7+0j),(0.9+0j),(0.6372110233867251-1.3877787807814457e-17j),(0.5901290131324233+0j),(-0.3557660124628439+2.9062524597299217e-18j),0.17693985867223083,1.9389517158874503,2.3177427061027553,0.9259154077278975
Case1,2.110757564130642,2.061670178918302,0.4172427743048944,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.5277017370169776+0j),(0.6761872855668489+0j),(-0.5141027441932216+1.1635514007206852e-17j),(1.4+0j),(0.9+0j),(1+0j),(0.6215668396196183-1.1895246692412391e-17j),(0.6024230520516269+0j),(-0.3783855455671835+4.153289823655197e-18j),0.18225854825420162,1.9634954084936207,2.3407670271199614,0.989862613333718
Case1,2.2580197197676637,1.7671458676442586,0.40251656023130833,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6384875656121706-2.7755575615628914e-17j),(0.43575083426966443+0j),(-0.6343932841636455-1.9227043339928194e-17j),(1.1+0j),(1.3+0j),(0.7+0j),(0.6236819303686875-1.3877787807814457e-17j),(0.5815890248288816+0j),(-0.41038651289174133+1.2307481782072734e-18j),0.12730846295782938,2.000310947402876,2.3193789522144117,0.9875421224294
Case1,1.9389517158874505,1.8162332528565992,0.3755184983645211,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.7588244555642034-5.551115123125783e-17j),(0.5428268677167429+0j),(-0.35989503653498817+1.5475265238202987e-17j),(0.9+0j),(1.1+0j),(1.3+0j),(0.6386977665015224-1.850371707708594e-17j),(0.5772821184830884+0j),(-0.40477634885210206+2.8134722959845747e-18j),0.11359588451884045,1.9934932550122733,2.3051981521040457,0.9961190930136183
Case1,2.086213871524472,1.718058482431918,0.38042723688575514,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.7517315421295782+2.7755575615628914e-17j),(0.4381221983238205+0j),(-0.4928981922297838+1.4548809342203055e-17j),(1.1+0j),(1.5+0j),(1.1+0j),(0.6500011440643281-1.3877787807814457e-17j),(0.5633661264671617+0j),(-0.41358853318987027+3.987006000606423e-18j),0.08251516020752397,2.002765316663493,2.2845269088254083,0.9946123972117561
Case1,2.675262494072558,1.9144080232812801,0.4589670532254999,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.3124144615305229+0j),(0.3233381387655608+0j),(-0.8932243011955151-1.0256042690311501e-17j),(1.3+0j),(1+0j),(0.3+0j),(0.619311445652164-1.261617073437678e-17j),(0.5415454003124707+0j),(-0.45719178482674705+2.6921833923411572e-18j),0.09142233313750225,2.0639014237006807,2.2926040149782603,0.9032941344934622
Case1,2.086213871524472,2.110757564130642,0.41969714356551147,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.49925574503625897+0j),(0.7125974130916425+0j),(-0.4928981922297841-1.5796157092300103e-17j),(1.4+0j),(0.8+0j),(1+0j),(0.6093068039341718-1.1564823173178713e-17j),(0.5557997347107348+0j),(-0.4601673187770001+1.1514883519543854e-18j),0.08734803205615804,2.0657607943526632,2.312424906038085,0.9855259684394847
Case1,2.012582793705961,2.061670178918302,0.4074252972624264,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.5631323473081633-5.551115123125783e-17j),(0.7071623586539522+0j),(-0.4275550934302819+2.0871001158165632e-18j),(0.9+0j),(0.6+0j),(0.8+0j),(0.6057549226552481-1.494530994687711e-17j),(0.5674430134755978+0j),(-0.45765868605802185+1.2234584876360915e-18j),0.08381728615170436,2.0616701789183014,2.3244764883567495,0.9909189716630501
Case1,1.9634954084936207,2.061670178918302,0.40251656023130844,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.5790635042353914+0j),(0.7198880806458062+0j),(-0.3826834323650897-5.707124947013166e-18j),(1.1+0j),(0.7+0j),(1.1+0j),(0.6038483927681154-1.3877787807814457e-17j),(0.5783319468448983+0j),(-0.4523033107942409+7.284168137325729e-19j),0.10196812467191851,2.0546576953165387,2.3344557919848112,0.9896887585857364
Case1,1.8162332528565992,1.9634954084936207,0.37797286762513815,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6959418801476495+0j),(0.675740728113033+0j),(-0.24298017990326376-1.6177569096691357e-18j),(0.7+0j),(0.6+0j),(1.4+0j),(0.6099879585934178-1.295260195396016e-17j),(0.5848258655961073+0j),(-0.43834843540150914+5.720052321724591e-19j),0.11627735299055686,2.038762732485876,2.3349232909270743,0.9852787269078457
Case1,1.9634954084936207,1.7671458676442586,0.3730641291039041,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.778107263416527+0j),(0.4980988628894043+0j),(-0.38268343236508984-2.2792456475463095e-17j),(0.8+0j),(1.1+0j),(1.1+0j),(0.6204954151448621-1.214306433183765e-17j),(0.5794054279269384+0j),(-0.4348693727117329-8.88273624554763e-19j),0.10382852145971994,2.03405852473636,2.3227537100408924,0.9953266282121508
Case1,2.1598449493429825,1.6689710972195777,0.3828816061463722,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.7371033116899212-2.7755575615628914e-17j),(0.384734225249452+0j),(-0.5555702330196018-5.7906860148772035e-18j),(1+0j),(1.5+0j),(0.9+0j),(0.6273547031769243-1.3061447348531253e-17j),(0.5679541807106157+0j),(-0.44196942331807815-1.1766508239854948e-18j),0.07841793560498972,2.0414577261838085,2.3068183567070726,0.9888872173328946
Case1,1.6935147898257479,1.6198837120072371,0.3313398516734147,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.9215232820709847+2.7755575615628914e-17j),(0.3685247172149956+0j),(-0.12241067519921606+6.370412468277018e-18j),(0.3+0j),(0.6+0j),(1.3+0j),(0.6436974020043721-1.0793834961633465e-17j),(0.5568747660719701+0j),(-0.4242161595336969-7.573695299709108e-19j),0.08468263631884493,2.022127563052805,2.287063090427827,0.9482470998138793
Case1,1.8653206380689396,2.1598449493429825,0.40251655874119224,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.523810629499927+0j),(0.8008478198597802+0j),(-0.29028467725446216+8.279821106896253e-18j),(0.9+0j),(0.5+0j),(1.1+0j),(0.6373875718725592-1.0225738384705389e-17j),(0.5697154531134339+0j),(-0.4171671341505793-2.817279175042179e-19j),0.09494862847967184,2.0138745670010225,2.301552480830792,0.9724140543700259
Case1,1.88986433067511,1.718058482431918,0.360792282800819,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.8295957773244103-2.7755575615628914e-17j),(0.46192489864244135+0j),(-0.31368174039889146-2.1882780110681095e-17j),(0.8+0j),(1.1+0j),(1.4+0j),(0.6469979821451518-1.1102230246251566e-17j),(0.5643259253898844+0j),(-0.41199286446299493-1.361780527163062e-18j),0.08615419193085289,2.0076740551847267,2.2904173950508895,0.9869500672603708
Case1,2.184388641949153,1.8162332528565992,0.40006219097069134,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6530864209266034+0j),(0.4918567408274382+0j),(-0.5758081914178454-1.9751526135405433e-17j),(1.1+0j),(1.2+0j),(0.8+0j),(0.6472879078014113-1.057355261547768e-17j),(0.5608750118392916+0j),(-0.4197935943179878-2.237482698984127e-18j),0.0815144499701933,2.0160890355068424,2.2868877783259562,0.9949619492148027
Case1,1.7916895602504288,1.521708941582556,0.3313398516734146,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.9370941031428357+0j),(0.27175225558704447+0j),(-0.21910124015686977+1.44799340105279e-17j),(0.3+0j),(0.8+0j),(0.8+0j),(0.6604609166805672-1.0092936587501423e-17j),(0.5477330683732804+0j),(-0.41067121458339156-1.477600121279035e-18j),0.09060576429164485,2.0058890593588234,2.267167824459139,0.9484283942668004
Case1,1.9880391010997909,2.110757564130642,0.4098796680131594,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.5318986563207948+0j),(0.7435477770981781+0j),(-0.4052413140049897+5.445751933491184e-19j),(1.4+0j),(0.8+0j),(1.2+0j),(0.654871253186664-9.654113257610057e-18j),(0.5562467513613194+0j),(-0.410435131949548-1.389679455425637e-18j),0.08791782743135262,2.0051129742171265,2.2781882334889065,0.9853647560802818
Case1,2.2089323345553233,1.7671458676442586,0.3976078217100743,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6656441502495253-2.7755575615628914e-17j),(0.44951107201693996+0j),(-0.5956993044924332+5.239635622104977e-18j),(0.9+0j),(1.1+0j),(0.7+0j),(0.6553201238976165-1.0408340855860843e-17j),(0.5517994313886369+0j),(-0.4181544724721682-1.1134579938618613e-18j),0.08419693617046242,2.0136054475645513,2.273461794149966,0.9918711355193554
Case1,2.1598449493429825,1.7671458676442586,0.3926990831888403,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6913417154942011+2.7755575615628914e-17j),(0.461939767285823+0j),(-0.555570233019602+2.1774054206477935e-17j),(1.3+0j),(1.6+0j),(1.1+0j),(0.6567609875614799-8.881784197001253e-18j),(0.5482050448245244+0j),(-0.42365110289406555-1.979575058482696e-19j),0.08085382864881413,2.0194550276356886,2.2689171204172913,0.994994574433951
Case1Fin,2.061670178918302,2.2580197197676637,0.3926990831888403,(0.6860375666567206+0j),(0.5648415412697537+0j),(-0.4585918560024097+3.22062474579799e-18j),(0.6913417154942011+2.7755575615628914e-17j),(0.461939767285823+0j),(-0.555570233019602+2.1774054206477935e-17j),(0.6567609875614799-8.881784197001253e-18j),(0.5482050448245244+0j),(-0.42365110289406555-1.979575058482696e-19j),(0.6567609875614799-8.881784197001253e-18j),(0.5482050448245244+0j),(-0.42365110289406555-1.979575058482696e-19j),0.08085382864881413,2.0194550276356886,2.2689171204172913,0.9997901340432336
Case2,1.7426021750380885,0.2454369260617026,0.19880391160009525,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.42344526344809974+0j),(-0.8896438284251063+0j),(-0.17096188876030138+1.3525687125563191e-17j),(1+0j),(0.6+0j),(0.7+0j),(0.42344526344809974+0j),(-0.8896438284251063+0j),(-0.17096188876030138+1.3525687125563191e-17j),0.31181361701615334,1.7426021750380885,0.44424083766179784,0.9875491160131428
Case2,1.6689710972195777,0.09817477042468103,0.176714588254542,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.27013339133401626+0j),(-0.9578207510218175+0j),(-0.09801714032956077-3.195356728934249e-18j),(1.1+0j),(0.4+0j),(0.7+0j),(0.346789327391058+0j),(-0.9237322897234619+0j),(-0.13448951454493108+5.165165198314471e-18j),0.4496706540194264,1.705786636128833,0.3595650981705104,0.9608051822837982
Case2,1.718058482431918,0.6872233929727672,0.24052818754046854,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.7916119794033131+0j),(-0.5931447057264134+0j),(-0.1467304744553617+4.1258394471355634e-18j),(0.6+0j),(1+0j),(0.9+0j),(0.49506354472847636+0j),(-0.8135364283911124+0j),(-0.1385698345150746+4.818723281254835e-18j),0.18712025537951504,1.7098772515631946,0.5489605922847521,0.9839257402580925
Case2,1.7671458676442586,6.086835766330224,0.7853981648875644,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.5448951079909979+0j),(-0.81549315603696+0j),(-0.1950903220161282-2.3728624329862643e-18j),(1.4+0j),(1.2+0j),(1+0j),(0.5075214355441068+0j),(-0.8140256103025743+0j),(-0.152699956390338+3.0208268526945603e-18j),0.16102142460008306,1.7241944055834606,0.5589826002231146,0.99815921667564
Case2,1.7426021750380885,0.7363107781851077,0.24789129681243574,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.8205694507764484+0j),(-0.5453785923960971+0j),(-0.17096188876030127+2.3970185879753103e-18j),(0.6+0j),(1.2+0j),(0.8+0j),(0.5701310385905751+0j),(-0.7602962067212788+0j),(-0.15635234286433067+2.8960651997507105e-18j),0.06492618191251989,1.727875959474386,0.6440264951780004,0.9763748641579402
Case2,1.718058482431918,0.7853981633974483,0.25034566458293667,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.850931042817446+0j),(-0.5043674535849021+0j),(-0.14673047445536164+1.1823372247083536e-17j),(0.5+0j),(1+0j),(0.8+0j),(0.6169310392950536+0j),(-0.7176414145318827+0j),(-0.15474869812950248+4.383949707639515e-18j),0.06988776335482294,1.7262397133006413,0.7093127173117312,0.9678334952998211
Case2,1.718058482431918,6.086835766330224,0.7804894248762143,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.5455131281824299-5.551115123125783e-17j),(-0.8251579211561413+0j),(-0.1467304744553617+1.629944884336455e-18j),(1+0j),(0.8+0j),(1+0j),(0.6067284805646788-7.93016446160826e-18j),(-0.7330009154782053+0j),(-0.15360323760462524+3.990520447167649e-18j),0.058373136441195184,1.7250709660336807,0.6914308839853199,0.9980598108649239
Case2,1.9634954084936207,0.19634954084936207,0.2159844964244144,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.3702436458430784+0j),(-0.8464473009621444+0j),(-0.3826834323650897-1.5281975648309207e-17j),(1.4+0j),(0.8+0j),(0.4+0j),(0.5771678762244787-6.938893903907228e-18j),(-0.7471817136636978+0j),(-0.1822382619496833+1.581458435233042e-18j),0.07703039919710314,1.7548740213411733,0.656543778146377,0.9721616456692604
Case2,1.718058482431918,0.39269908169872414,0.21107575790318034,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.5616088734036297+5.551115123125783e-17j),(-0.814288426284207+0j),(-0.14673047445536158-1.4145042975704155e-17j),(1+0j),(0.9+0j),(1.1+0j),(0.5754390981332733+0j),(-0.7546380150659766+0j),(-0.17829295222809197-1.659306104266466e-19j),0.06735756616443841,1.7507834059068115,0.6506805627525467,0.9987976405540114
Case2,1.6444274046134073,6.234097921967246,0.7878525341481815,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.6715509589917354+0j),(-0.7372974735204717+0j),(-0.07356456359966751+1.572078052850509e-17j),(0.6+0j),(0.7+0j),(1.5+0j),(0.5850502842191195+0j),(-0.7529039609114262+0j),(-0.16782011336524955+1.4227405034665272e-18j),0.049007595370300194,1.740147805777471,0.6594890213708762,0.9966937557973964
Case2,1.718058482431918,0.5890486225480862,0.23071071198811657,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.7230698491753602+0j),(-0.6750112303359306+0j),(-0.14673047445536158-2.01023245358937e-17j),(0.6+0j),(0.8+0j),(0.7+0j),(0.5975975173969597+0j),(-0.7458228035863811+0j),(-0.16590287346435062-5.340835910207664e-19j),0.042382575641013165,1.7381396854733298,0.6740590498404514,0.9945218975885541
Case2,1.7426021750380885,0.14726215563702155,0.188986433067511,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.32509047951809106+0j),(-0.9301011841290217+0j),(-0.17096188876030122+2.1548380356364187e-18j),(1.4+0j),(0.6+0j),(0.8+0j),(0.5748885975737206+0j),(-0.7611793352982678+0j),(-0.1663244580723465-3.100067887993343e-19j),0.049398252335954546,1.7385115596037262,0.6459081780791248,0.973016016030075
Case2,1.6689710972195777,0.2945243112740431,0.1963495423394782,(0.613179466683775+0j),(-0.7722442819283755+0j),(-0.16628202147655408-3.978452713790867e-18j),(0.46912683400018296+0j),(-0.8776745717078624+0j),(-0.09801714032956077+2.4628947373398318e-18j),(1+0j),(0.7+0j),(1.3+0j),(0.5667530772988331+0j),(-0.7701405073297751+0j),(-0.16107004901520913-9.670667140401385e-20j),0.053742136444887206,1.733162293266484,0.6339824608125398,0.9908683013689639
